id,İL,İLÇE,date,startTime,endTime,reason,effectedSubscribers,hourlyLoadAvg,effectedNeighbourhoods,distributionCompanyName
3377097,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T15:18:00.000+0300,2022-02-12T17:44:00.000+0300,AG Havai Branşman Arızası,1,0,ÇİFTLİK MH.,GDZ_EDAS
3377098,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T12:57:00.000+0300,2022-02-12T15:50:00.000+0300,AG Havai Branşman Arızası,1,0,DALYAN MH.,GDZ_EDAS
3377100,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T16:10:00.000+0300,2022-02-12T16:36:00.000+0300,AG Nötr İletken Kopması,11,4,ALTINKUM MH.,GDZ_EDAS
3377101,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T16:55:00.000+0300,2022-02-12T18:55:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ŞİFNE MH.,GDZ_EDAS
3411433,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T20:21:00.000+0300,2022-02-12T22:19:00.000+0300,OG Ayırıcı Arızası,79,31,DALYAN MH.,GDZ_EDAS
3512497,izmir,Çeşme,2022-02-12T00:00:00.000+0300,2022-02-12T21:20:00.000+0300,2022-02-12T22:27:00.000+0300,OG Fider Açması,348,139,CUMHURİYET MH.,GDZ_EDAS
3376998,izmir,Karşıyaka,2022-02-12T00:00:00.000+0300,2022-02-12T08:43:00.000+0300,2022-02-12T10:01:00.000+0300,AG Havai Branşman Arızası,1,0,DEDEBAŞI MH.,GDZ_EDAS
3377118,izmir,Karşıyaka,2022-02-12T00:00:00.000+0300,2022-02-12T13:39:00.000+0300,2022-02-12T19:13:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,10,3,FİKRİ ALTAY MH.,GDZ_EDAS
3377171,izmir,Karşıyaka,2022-02-12T00:00:00.000+0300,2022-02-12T21:37:00.000+0300,2022-02-13T02:27:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3377088,izmir,Karşıyaka,2022-02-12T00:00:00.000+0300,2022-02-12T10:19:00.000+0300,2022-02-12T18:46:00.000+0300,AG Havai Branşman Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3377018,izmir,Konak,2022-02-12T00:00:00.000+0300,2022-02-12T10:41:00.000+0300,2022-02-12T14:26:00.000+0300,AG Tel Kopuğu,43,17,ULUBATLI MH.,GDZ_EDAS
3377023,izmir,Konak,2022-02-12T00:00:00.000+0300,2022-02-12T09:53:00.000+0300,2022-02-12T11:47:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,27,10,İSMET KAPTAN MH.,GDZ_EDAS
3377011,izmir,Konak,2022-02-12T00:00:00.000+0300,2022-02-12T00:17:00.000+0300,2022-02-12T02:00:00.000+0300,AG Tel Kopuğu,16,6,ÇINARLI MH.,GDZ_EDAS
3377119,izmir,Konak,2022-02-12T00:00:00.000+0300,2022-02-12T20:32:00.000+0300,2022-02-12T22:33:00.000+0300,Plansız Kesinti / Müdahale,175,69,EMİR SULTAN MH.,GDZ_EDAS
3377157,izmir,Konak,2022-02-12T00:00:00.000+0300,2022-02-12T20:17:00.000+0300,2022-02-13T02:23:00.000+0300,AG Tel Kopuğu,39,15,EMİR SULTAN MH.,GDZ_EDAS
3377042,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T10:33:00.000+0300,2022-02-12T15:15:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,CUMHURİYET MH.,GDZ_EDAS
3376970,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T01:02:00.000+0300,2022-02-12T02:44:00.000+0300,AG Termik Açması,36,14,TÜRKMEN MH.,GDZ_EDAS
3377161,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T19:54:00.000+0300,2022-02-12T22:23:00.000+0300,AG Havai Branşman Arızası,1,0,KAYAKÖY MH.,GDZ_EDAS
3377093,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T12:57:00.000+0300,2022-02-12T15:49:00.000+0300,AG Branşman Yeraltı Kablo Arızası,13,5,ANAFARTALAR MH.,GDZ_EDAS
3377102,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T16:32:00.000+0300,2022-02-12T18:53:00.000+0300,AG Havai Branşman Arızası,13,5,ANAFARTALAR MH.,GDZ_EDAS
3377105,izmir,Ödemiş,2022-02-12T00:00:00.000+0300,2022-02-12T14:51:00.000+0300,2022-02-12T18:38:00.000+0300,AG Atlama Kopuğu,1,0,TÜRKMEN MH.,GDZ_EDAS
3377028,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T13:49:00.000+0300,2022-02-12T14:51:00.000+0300,AG Pano Kol Sigorta Atığı,3,1,KUŞÇUBURUN MH.,GDZ_EDAS
3377123,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T19:05:00.000+0300,2022-02-12T20:34:00.000+0300,AG Havai Branşman Arızası,1,0,KORUCUK MH.,GDZ_EDAS
3377137,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T17:31:00.000+0300,2022-02-12T21:26:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,3,1,İNÖNÜ MH.,GDZ_EDAS
3377077,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T15:10:00.000+0300,2022-02-12T18:00:00.000+0300,AG Pano Kol Sigorta Atığı,35,14,ORMANKÖY MH.,GDZ_EDAS
3414137,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T16:08:00.000+0300,2022-02-12T18:21:00.000+0300,OG Sigorta Atması,2,0,BAHÇELİEVLER MH.,GDZ_EDAS
3414138,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T18:29:00.000+0300,2022-02-12T20:25:00.000+0300,OG Kesici Arızası,1,0,BAHÇELİEVLER MH.,GDZ_EDAS
3411436,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T15:45:00.000+0300,2022-02-12T16:56:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,1322,528,KAZIM KARABEKİR MH.,GDZ_EDAS
3411439,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T09:39:00.000+0300,2022-02-12T10:05:00.000+0300,OG Fider Açması,1322,528,KAZIM KARABEKİR MH.,GDZ_EDAS
3411445,izmir,Torbalı,2022-02-12T00:00:00.000+0300,2022-02-12T16:43:00.000+0300,2022-02-12T17:41:00.000+0300,OG Sigorta Atması,156,62,KORUCUK MH.,GDZ_EDAS
3377139,izmir,Balçova,2022-02-13T00:00:00.000+0300,2022-02-13T01:25:00.000+0300,2022-02-13T02:33:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,İNCİRALTI MH.,GDZ_EDAS
3378675,izmir,Beydağ,2022-02-13T00:00:00.000+0300,2022-02-13T12:33:00.000+0300,2022-02-13T13:34:00.000+0300,AG Havai Branşman Arızası,1,0,ADAKÜRE MH.,GDZ_EDAS
3378682,izmir,Çiğli,2022-02-13T00:00:00.000+0300,2022-02-13T14:12:00.000+0300,2022-02-13T15:08:00.000+0300,AG Havai Branşman Arızası,5,2,AYDINLIKEVLER MH.,GDZ_EDAS
3378707,izmir,Çiğli,2022-02-13T00:00:00.000+0300,2022-02-13T12:59:00.000+0300,2022-02-13T16:10:00.000+0300,AG Kademe Ayarı,212,84,ATAŞEHİR MH.,GDZ_EDAS
3378854,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T13:38:00.000+0300,2022-02-13T17:40:00.000+0300,AG Pano Kol Sigorta Atığı,8,3,75. YIL CUMHURİYET MH.,GDZ_EDAS
3378676,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T10:01:00.000+0300,2022-02-13T12:52:00.000+0300,AG Branşman Yeraltı Kablo Arızası,8,3,HÜRRİYET MH.,GDZ_EDAS
3378689,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T13:46:00.000+0300,2022-02-13T15:06:00.000+0300,AG Klemens Arızası,298,119,SOĞUKPINAR MH.,GDZ_EDAS
3378713,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T11:00:00.000+0300,2022-02-13T13:49:00.000+0300,AG Havai Branşman Arızası,1,0,EGEMEN MH.,GDZ_EDAS
3378714,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T14:37:00.000+0300,2022-02-13T16:19:00.000+0300,AG İzolatör Arızası,1,0,KIZILÜZÜM MH.,GDZ_EDAS
3377919,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T05:53:00.000+0300,2022-02-13T07:02:00.000+0300,AG Pano Kol Sigorta Atığı,46,18,YENMİŞ MH.,GDZ_EDAS
3414773,izmir,Kemalpaşa,2022-02-13T00:00:00.000+0300,2022-02-13T17:37:00.000+0300,2022-02-13T18:58:00.000+0300,OG Fider Açması,35,14,YUKARIKIZILCA MERKEZ MH.,GDZ_EDAS
3378850,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T12:06:00.000+0300,2022-02-13T15:34:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ORTA MH.,GDZ_EDAS
3378858,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T13:05:00.000+0300,2022-02-13T18:17:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,GÜMÜLDÜR FEVZİ ÇAKMAK MH.,GDZ_EDAS
3378685,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T11:40:00.000+0300,2022-02-13T13:20:00.000+0300,AG Havai Branşman Arızası,1,0,OĞLANANASI CUMHURİYET MH.,GDZ_EDAS
3378735,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T15:05:00.000+0300,2022-02-13T17:52:00.000+0300,AG Havai Branşman Arızası,6,2,KÜNER MH.,GDZ_EDAS
3378980,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T19:37:00.000+0300,2022-02-13T22:16:00.000+0300,AG Havai Branşman Arızası,1,0,ÇUKURALTI MH.,GDZ_EDAS
3378711,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T12:55:00.000+0300,2022-02-13T15:55:00.000+0300,AG Tel Kopuğu,95,38,MİTHATPAŞA MH.,GDZ_EDAS
3414160,izmir,Menderes,2022-02-13T00:00:00.000+0300,2022-02-13T16:19:00.000+0300,2022-02-13T17:06:00.000+0300,OG Fider Açması,529,211,OĞLANANASI ATATÜRK MH.,GDZ_EDAS
3414772,izmir,Seferihisar,2022-02-13T00:00:00.000+0300,2022-02-13T13:13:00.000+0300,2022-02-13T13:25:00.000+0300,OG Fider Açması,10261,4104,CAMİKEBİR MH.,GDZ_EDAS
3378577,izmir,Urla,2022-02-13T00:00:00.000+0300,2022-02-13T09:07:00.000+0300,2022-02-13T13:45:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,M. FEVZİ ÇAKMAK MH.,GDZ_EDAS
3378979,izmir,Urla,2022-02-13T00:00:00.000+0300,2022-02-13T19:45:00.000+0300,2022-02-13T22:38:00.000+0300,AG Havai Branşman Arızası,1,0,İÇMELER MH.,GDZ_EDAS
3378142,izmir,Bayraklı,2022-02-13T00:00:00.000+0300,2022-02-13T07:17:00.000+0300,2022-02-13T09:18:00.000+0300,AG Havai Branşman Arızası,1,0,ALPASLAN MH.,GDZ_EDAS
3378874,izmir,Buca,2022-02-13T00:00:00.000+0300,2022-02-13T15:00:00.000+0300,2022-02-13T18:59:00.000+0300,AG Havai Branşman Arızası,5,2,İNKILAP MH.,GDZ_EDAS
3378877,izmir,Buca,2022-02-13T00:00:00.000+0300,2022-02-13T18:40:00.000+0300,2022-02-13T20:07:00.000+0300,AG Havai Branşman Arızası,3,1,FIRAT MH.,GDZ_EDAS
3378978,izmir,Buca,2022-02-13T00:00:00.000+0300,2022-02-13T19:49:00.000+0300,2022-02-13T22:57:00.000+0300,AG Havai Branşman Arızası,2,0,KARACAAĞAÇ MH.,GDZ_EDAS
3380147,izmir,Buca,2022-02-13T00:00:00.000+0300,2022-02-13T22:59:00.000+0300,2022-02-14T00:23:00.000+0300,AG Havai Branşman Arızası,9,3,HÜRRİYET MH.,GDZ_EDAS
3380148,izmir,Buca,2022-02-13T00:00:00.000+0300,2022-02-13T22:37:00.000+0300,2022-02-14T00:19:00.000+0300,AG Pano Kol Sigorta Atığı,102,40,ATATÜRK MH.,GDZ_EDAS
3378856,izmir,Foça,2022-02-13T00:00:00.000+0300,2022-02-13T17:58:00.000+0300,2022-02-13T19:04:00.000+0300,AG Havai Branşman Arızası,1,0,ATATÜRK MH.,GDZ_EDAS
3378688,izmir,Foça,2022-02-13T00:00:00.000+0300,2022-02-13T09:34:00.000+0300,2022-02-13T11:57:00.000+0300,AG Direkten Kesme Açma,139,55,ATATÜRK MH.,GDZ_EDAS
3378731,izmir,Karaburun,2022-02-13T00:00:00.000+0300,2022-02-13T16:24:00.000+0300,2022-02-13T18:04:00.000+0300,AG Havai Branşman Arızası,2,0,İSKELE MH.,GDZ_EDAS
3378174,izmir,Kiraz,2022-02-13T00:00:00.000+0300,2022-02-13T09:54:00.000+0300,2022-02-13T11:19:00.000+0300,AG Havai Branşman Arızası,1,0,GEDİK MH.,GDZ_EDAS
3378869,izmir,Kiraz,2022-02-13T00:00:00.000+0300,2022-02-13T18:51:00.000+0300,2022-02-13T19:08:00.000+0300,AG Hatta Ağaç Kesimi,91,36,CEVİZLİ MH.,GDZ_EDAS
3378728,izmir,Narlıdere,2022-02-13T00:00:00.000+0300,2022-02-13T10:17:00.000+0300,2022-02-13T14:18:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,21,8,2. İNÖNÜ MH.,GDZ_EDAS
3414320,izmir,Tire,2022-02-13T00:00:00.000+0300,2022-02-13T14:19:00.000+0300,2022-02-13T15:27:00.000+0300,OG Fider Açması,1114,445,KÜÇÜKKALE MH.,GDZ_EDAS
3378935,izmir,Bayındır,2022-02-13T00:00:00.000+0300,2022-02-13T19:54:00.000+0300,2022-02-13T20:35:00.000+0300,AG Havai Branşman Arızası,1,0,FATİH MH.,GDZ_EDAS
3378691,izmir,Bayındır,2022-02-13T00:00:00.000+0300,2022-02-13T13:26:00.000+0300,2022-02-13T15:23:00.000+0300,AG Havai Branşman Arızası,1,0,MEKTEP MH.,GDZ_EDAS
3414716,izmir,Bayındır,2022-02-13T00:00:00.000+0300,2022-02-13T08:40:00.000+0300,2022-02-13T09:20:00.000+0300,OG Fider Açması,122,48,PINARLI MH.,GDZ_EDAS
3378141,izmir,Bornova,2022-02-13T00:00:00.000+0300,2022-02-13T08:12:00.000+0300,2022-02-13T10:21:00.000+0300,AG Direkten Kesme Açma,5,2,KAZIMDİRİK MH.,GDZ_EDAS
3378939,izmir,Bornova,2022-02-13T00:00:00.000+0300,2022-02-13T19:45:00.000+0300,2022-02-13T20:39:00.000+0300,AG Havai Branşman Arızası,1,0,KOŞUKAVAK MH.,GDZ_EDAS
3378710,izmir,Bornova,2022-02-13T00:00:00.000+0300,2022-02-13T14:57:00.000+0300,2022-02-13T16:18:00.000+0300,AG Direkten Kesme Açma,2,0,ZAFER MH.,GDZ_EDAS
3414319,izmir,Bornova,2022-02-13T00:00:00.000+0300,2022-02-13T17:31:00.000+0300,2022-02-13T17:35:00.000+0300,OG Fider Açması,16,6,KEMALPAŞA MH.,GDZ_EDAS
3414322,izmir,Bornova,2022-02-13T00:00:00.000+0300,2022-02-13T18:59:00.000+0300,2022-02-13T20:11:00.000+0300,OG Fider Açması,59,23,KEMALPAŞA MH.,GDZ_EDAS
3378146,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T08:58:00.000+0300,2022-02-13T09:45:00.000+0300,AG Pano Kol Sigorta Atığı,41,16,KABAKUM MH.,GDZ_EDAS
3378147,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T07:39:00.000+0300,2022-02-13T08:39:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,CUMHURİYET MH.,GDZ_EDAS
3378176,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T10:32:00.000+0300,2022-02-13T11:18:00.000+0300,AG Yeraltı Kablo Arızası,97,38,SALİMBEY MH.,GDZ_EDAS
3378177,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T09:50:00.000+0300,2022-02-13T11:07:00.000+0300,AG Tel Kopuğu,41,16,KABAKUM MH.,GDZ_EDAS
3378875,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T15:49:00.000+0300,2022-02-13T18:00:00.000+0300,AG Yeraltı Kablo Arızası,112,44,CUMHURİYET MH.,GDZ_EDAS
3378876,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T18:00:00.000+0300,2022-02-13T19:07:00.000+0300,AG Yeraltı Kablo Arızası,97,38,SALİMBEY MH.,GDZ_EDAS
3378943,izmir,Dikili,2022-02-13T00:00:00.000+0300,2022-02-13T19:06:00.000+0300,2022-02-13T20:39:00.000+0300,AG Havai Branşman Arızası,1,0,BADEMLİ MH.,GDZ_EDAS
3379959,izmir,Karabağlar,2022-02-13T00:00:00.000+0300,2022-02-13T22:17:00.000+0300,2022-02-13T23:01:00.000+0300,AG Atlama Kopuğu,515,206,UMUT MH.,GDZ_EDAS
3378734,izmir,Karabağlar,2022-02-13T00:00:00.000+0300,2022-02-13T14:48:00.000+0300,2022-02-13T16:39:00.000+0300,AG Havai Branşman Arızası,3,1,SARIYER MH.,GDZ_EDAS
3378738,izmir,Karabağlar,2022-02-13T00:00:00.000+0300,2022-02-13T16:23:00.000+0300,2022-02-13T17:33:00.000+0300,AG Pano Kol Sigorta Atığı,260,104,REFET BELE MH.,GDZ_EDAS
3378857,izmir,Kınık,2022-02-13T00:00:00.000+0300,2022-02-13T16:29:00.000+0300,2022-02-13T17:48:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,OSMANİYE MH.,GDZ_EDAS
3378579,izmir,Kınık,2022-02-13T00:00:00.000+0300,2022-02-13T11:45:00.000+0300,2022-02-13T14:12:00.000+0300,AG Havai Branşman Arızası,2,0,OSMANİYE MH.,GDZ_EDAS
3378681,izmir,Kınık,2022-02-13T00:00:00.000+0300,2022-02-13T10:57:00.000+0300,2022-02-13T14:52:00.000+0300,AG Termik Açması,19,7,ARPADERE MH.,GDZ_EDAS
3378684,izmir,Kınık,2022-02-13T00:00:00.000+0300,2022-02-13T14:44:00.000+0300,2022-02-13T15:56:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,OSMANİYE MH.,GDZ_EDAS
3414734,izmir,Menemen,2022-02-13T00:00:00.000+0300,2022-02-13T13:08:00.000+0300,2022-02-13T13:39:00.000+0300,OG Fider Açması,1041,416,KAZIMPAŞA MH.,GDZ_EDAS
3512663,izmir,Menemen,2022-02-13T00:00:00.000+0300,2022-02-13T13:11:00.000+0300,2022-02-13T13:51:00.000+0300,OG Fider Açması,100,40,29 EKİM MH.,GDZ_EDAS
3414156,izmir,Aliağa,2022-02-13T00:00:00.000+0300,2022-02-13T15:53:00.000+0300,2022-02-13T16:10:00.000+0300,OG Fider Açması,82,32,B. HAYRETTİN PAŞA MH.,GDZ_EDAS
3378853,izmir,Bergama,2022-02-13T00:00:00.000+0300,2022-02-13T17:52:00.000+0300,2022-02-13T18:40:00.000+0300,AG Pano Kol Sigorta Atığı,29,11,ZAĞNOZ MH.,GDZ_EDAS
3378942,izmir,Bergama,2022-02-13T00:00:00.000+0300,2022-02-13T18:33:00.000+0300,2022-02-13T20:33:00.000+0300,AG Havai Branşman Arızası,1,0,ÜRKÜTLER MH.,GDZ_EDAS
3378732,izmir,Bergama,2022-02-13T00:00:00.000+0300,2022-02-13T14:13:00.000+0300,2022-02-13T15:39:00.000+0300,AG Pano Kol Sigorta Atığı,128,51,KURTULUŞ MH.,GDZ_EDAS
3378718,izmir,Bergama,2022-02-13T00:00:00.000+0300,2022-02-13T14:18:00.000+0300,2022-02-13T15:59:00.000+0300,AG Pano Kol Sigorta Atığı,28,11,KARALAR MH.,GDZ_EDAS
3414159,izmir,Bergama,2022-02-13T00:00:00.000+0300,2022-02-13T08:05:00.000+0300,2022-02-13T08:06:00.000+0300,OG Fider Açması,4421,1768,ÇİTKÖY MH.,GDZ_EDAS
3378143,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T09:44:00.000+0300,2022-02-13T10:57:00.000+0300,AG Havai Branşman Arızası,1,0,DALYAN MH.,GDZ_EDAS
3378144,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T08:55:00.000+0300,2022-02-13T09:49:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,153,61,İSMET İNÖNÜ MH.,GDZ_EDAS
3378148,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T10:08:00.000+0300,2022-02-13T10:38:00.000+0300,AG Termik Açması,192,76,YALI MH.,GDZ_EDAS
3378852,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T16:46:00.000+0300,2022-02-13T18:24:00.000+0300,NH Altlık Arızası,21,8,SAKARYA MH.,GDZ_EDAS
3378578,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T09:13:00.000+0300,2022-02-13T13:53:00.000+0300,AG Box / Sdk Abone Çıkış Faz Sigorta Atığı,1,0,ILICA MH.,GDZ_EDAS
3378680,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T11:31:00.000+0300,2022-02-13T14:02:00.000+0300,AG Pano Kol Sigorta Atığı,4,1,ÇİFTLİK MH.,GDZ_EDAS
3378687,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T10:54:00.000+0300,2022-02-13T12:25:00.000+0300,AG Pano Kol Sigorta Atığı,152,60,YALI MH.,GDZ_EDAS
3378690,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T10:25:00.000+0300,2022-02-13T12:24:00.000+0300,AG Pano Kol Sigorta Atığı,305,122,İSMET İNÖNÜ MH.,GDZ_EDAS
3378737,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T12:45:00.000+0300,2022-02-13T17:19:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ILICA MH.,GDZ_EDAS
3377125,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T00:36:00.000+0300,2022-02-13T02:49:00.000+0300,AG Branşman Yeraltı Kablo Arızası,31,12,MUSALLA MH.,GDZ_EDAS
3378708,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T14:52:00.000+0300,2022-02-13T16:01:00.000+0300,AG Tel Kopuğu,88,35,BOYALIK MH.,GDZ_EDAS
3378717,izmir,Çeşme,2022-02-13T00:00:00.000+0300,2022-02-13T11:52:00.000+0300,2022-02-13T16:45:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ILICA MH.,GDZ_EDAS
3378870,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T17:44:00.000+0300,2022-02-13T19:59:00.000+0300,AG Tel Kopuğu,98,39,ZÜBEYDE HANIM MH.,GDZ_EDAS
3378583,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T11:19:00.000+0300,2022-02-13T14:42:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,CUMHURİYET MH.,GDZ_EDAS
3378686,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T13:51:00.000+0300,2022-02-13T15:57:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,8,3,BOSTANLI MH.,GDZ_EDAS
3378736,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T15:43:00.000+0300,2022-02-13T17:12:00.000+0300,AG Branşman Yeraltı Kablo Arızası,36,14,ŞEMİKLER MH.,GDZ_EDAS
3377115,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T02:14:00.000+0300,2022-02-13T02:33:00.000+0300,AG Direkten Kesme Açma,8,3,CUMHURİYET MH.,GDZ_EDAS
3378709,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T15:18:00.000+0300,2022-02-13T16:04:00.000+0300,AG Havai Branşman Arızası,11,4,CUMHURİYET MH.,GDZ_EDAS
3378719,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T15:45:00.000+0300,2022-02-13T16:10:00.000+0300,AG Havai Branşman Arızası,10,3,CUMHURİYET MH.,GDZ_EDAS
3512592,izmir,Karşıyaka,2022-02-13T00:00:00.000+0300,2022-02-13T10:17:00.000+0300,2022-02-13T11:38:00.000+0300,OG Fider Açması,2959,1183,ATAKENT MH.,GDZ_EDAS
3379958,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T18:29:00.000+0300,2022-02-13T23:51:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,UĞUR MH.,GDZ_EDAS
3378729,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T12:57:00.000+0300,2022-02-13T17:54:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,KONAK MH.,GDZ_EDAS
3378733,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T10:12:00.000+0300,2022-02-13T18:00:00.000+0300,AG Yeraltı Kablo Arızası,87,34,AKDENİZ MH.,GDZ_EDAS
3378739,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T12:23:00.000+0300,2022-02-13T14:37:00.000+0300,Hırsızlık,35,14,OĞUZLAR MH.,GDZ_EDAS
3378712,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T11:26:00.000+0300,2022-02-13T12:41:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,2,0,KONAK MH.,GDZ_EDAS
3380149,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T23:46:00.000+0300,2022-02-14T00:11:00.000+0300,AG Havai Branşman Arızası,1,0,1. KADRİYE MH.,GDZ_EDAS
3512595,izmir,Konak,2022-02-13T00:00:00.000+0300,2022-02-13T20:01:00.000+0300,2022-02-13T21:26:00.000+0300,OG Kesici Arızası,232,92,OĞUZLAR MH.,GDZ_EDAS
3378851,izmir,Ödemiş,2022-02-13T00:00:00.000+0300,2022-02-13T15:49:00.000+0300,2022-02-13T18:14:00.000+0300,AG Havai Branşman Arızası,1,0,MESCİTLİ MH.,GDZ_EDAS
3378944,izmir,Ödemiş,2022-02-13T00:00:00.000+0300,2022-02-13T14:46:00.000+0300,2022-02-13T21:00:00.000+0300,AG Havai Branşman Arızası,1,0,KAYMAKÇI MH.,GDZ_EDAS
3414318,izmir,Ödemiş,2022-02-13T00:00:00.000+0300,2022-02-13T00:39:00.000+0300,2022-02-13T04:22:00.000+0300,OG Fider Açması,95,37,KAYMAKÇI MH.,GDZ_EDAS
3414731,izmir,Ödemiş,2022-02-13T00:00:00.000+0300,2022-02-13T12:07:00.000+0300,2022-02-13T12:08:00.000+0300,OG Fider Açması,3357,1342,KUVVETLİ MH.,GDZ_EDAS
3414735,izmir,Ödemiş,2022-02-13T00:00:00.000+0300,2022-02-13T13:53:00.000+0300,2022-02-13T13:53:00.000+0300,Manevra,3613,1445,KUVVETLİ MH.,GDZ_EDAS
